county,tract,cd114,cntyname,pop10,afact114
42039,1110,3,Crawford PA,2403,1
42039,1111,5,Crawford PA,3251,1
42039,1112,5,Crawford PA,2350,1
42039,1113,3,Crawford PA,5662,1
42039,1114,3,Crawford PA,4780,1
42039,1115,3,Crawford PA,5054,1
42039,1116,3,Crawford PA,4095,1
42039,1117,3,Crawford PA,4708,1
42039,1118,3,Crawford PA,5630,1
42039,1119,3,Crawford PA,3679,1
42039,1120.01,3,Crawford PA,2541,1
42039,1120.02,3,Crawford PA,1410,1
42041,101,4,Cumberland PA,5411,1
42041,102.01,4,Cumberland PA,5162,1
42041,102.03,4,Cumberland PA,3437,1
42041,102.04,4,Cumberland PA,4900,1
42041,103,4,Cumberland PA,4388,1
42041,104,4,Cumberland PA,3753,1
42041,105,4,Cumberland PA,4135,1
42041,106,4,Cumberland PA,4553,1
42041,107,4,Cumberland PA,3760,1
42041,108,4,Cumberland PA,3517,1
42041,109,4,Cumberland PA,4671,1
42041,110.02,4,Cumberland PA,2031,1
42041,111.01,4,Cumberland PA,3263,1
42041,111.02,4,Cumberland PA,4564,1
42041,112,4,Cumberland PA,1569,1
42041,113.01,4,Cumberland PA,4474,1
42041,113.02,4,Cumberland PA,7246,1
42041,113.03,4,Cumberland PA,6926,1
42041,113.04,4,Cumberland PA,5023,1
42041,113.05,4,Cumberland PA,4375,1
42041,114,4,Cumberland PA,43,0.0098
42041,114,11,Cumberland PA,4350,0.9902
42041,115,4,Cumberland PA,1709,0.3725
42041,115,11,Cumberland PA,2879,0.6275
42041,116.01,4,Cumberland PA,4770,0.6372
42041,116.01,11,Cumberland PA,2716,0.3628
42041,116.02,4,Cumberland PA,3070,0.7808
42041,116.02,11,Cumberland PA,862,0.2192
42041,116.05,4,Cumberland PA,4414,1
42041,117,11,Cumberland PA,5823,1
42041,118.01,4,Cumberland PA,7739,1
42041,118.02,4,Cumberland PA,5918,1
42041,118.03,11,Cumberland PA,7040,1
42041,119.01,11,Cumberland PA,5017,1
42041,119.02,11,Cumberland PA,6126,1
42041,120,11,Cumberland PA,4995,1
42041,121,11,Cumberland PA,2077,1
42041,122,11,Cumberland PA,2049,1
42041,123,11,Cumberland PA,2562,1
42041,124,11,Cumberland PA,6999,1
42041,125.01,11,Cumberland PA,3742,1
42041,125.02,11,Cumberland PA,6995,1
42041,126,11,Cumberland PA,5956,1
42041,127.01,11,Cumberland PA,5223,1
42041,127.02,11,Cumberland PA,4486,1
42041,128,11,Cumberland PA,8001,1
42041,129,11,Cumberland PA,1316,1
42041,130,11,Cumberland PA,6824,1
42041,131.01,11,Cumberland PA,9116,1
42041,131.02,11,Cumberland PA,5304,1
42041,132,11,Cumberland PA,4449,1
42041,9810.01,4,Cumberland PA,3451,1
42041,9816.06,4,Cumberland PA,2227,1
42043,201,4,Dauphin PA,3035,0.9219
42043,201,11,Dauphin PA,257,0.0781
42043,203,4,Dauphin PA,1734,1
42043,204,4,Dauphin PA,1620,1
42043,205,4,Dauphin PA,3013,1
42043,206,4,Dauphin PA,1157,1
42043,207,4,Dauphin PA,2745,1
42043,208,4,Dauphin PA,2699,1
42043,209,4,Dauphin PA,3728,1
42043,211,4,Dauphin PA,3081,1
42043,212,4,Dauphin PA,2409,1
42043,213,4,Dauphin PA,6612,1
42043,214,4,Dauphin PA,2575,0.4921
42043,214,11,Dauphin PA,2658,0.5079
42043,215,4,Dauphin PA,3700,1
42043,216,4,Dauphin PA,2700,1
42043,217,4,Dauphin PA,5805,0.9998
42043,217,11,Dauphin PA,1,0.0002
42043,218,4,Dauphin PA,2178,0.9486
42043,218,11,Dauphin PA,118,0.0514
42043,219.01,11,Dauphin PA,4407,1
42043,219.03,11,Dauphin PA,3358,1
42043,219.04,11,Dauphin PA,4770,1
42043,220,4,Dauphin PA,18,0.0035
42043,220,11,Dauphin PA,5056,0.9965
42043,221,11,Dauphin PA,4130,1
42043,222,11,Dauphin PA,3008,1
42043,223,11,Dauphin PA,5473,1
42043,224.01,11,Dauphin PA,3460,1
42043,224.03,11,Dauphin PA,6419,1
42043,225.01,11,Dauphin PA,5718,1
42043,225.02,11,Dauphin PA,5659,1
42043,226.01,11,Dauphin PA,7017,1
42043,226.04,11,Dauphin PA,6067,1
42043,226.05,11,Dauphin PA,4467,1
42043,226.06,11,Dauphin PA,3080,1
42043,227.01,11,Dauphin PA,3868,1
42043,227.02,11,Dauphin PA,4338,1
42043,228,11,Dauphin PA,4946,1
42043,229,11,Dauphin PA,8386,1
42043,230,11,Dauphin PA,1824,1
42043,231,11,Dauphin PA,1561,1
42043,233,11,Dauphin PA,4158,1
42043,234,11,Dauphin PA,1832,1
42043,235,11,Dauphin PA,2399,1
42043,236.01,11,Dauphin PA,2750,1
42043,236.02,11,Dauphin PA,5518,0.9914
42043,236.02,15,Dauphin PA,48,0.0086
42043,237,15,Dauphin PA,1527,1
42043,238,15,Dauphin PA,3897,1
42043,239,15,Dauphin PA,3429,1
42043,240.01,15,Dauphin PA,6142,1
42043,240.02,15,Dauphin PA,2997,1
42043,241.01,15,Dauphin PA,1927,1
42043,241.02,15,Dauphin PA,5001,1
42043,241.04,15,Dauphin PA,5829,1
42043,241.05,15,Dauphin PA,5671,1
42043,242,15,Dauphin PA,2688,1
42043,243,15,Dauphin PA,3563,1
42043,244,15,Dauphin PA,4538,1
42043,245.02,15,Dauphin PA,5718,1
42043,245.03,15,Dauphin PA,6248,1
42043,246,11,Dauphin PA,1729,0.1851
42043,246,15,Dauphin PA,7614,0.8149
42043,247,11,Dauphin PA,5998,1
42043,248,11,Dauphin PA,8207,1
42043,249,11,Dauphin PA,2499,1
42043,250,11,Dauphin PA,2989,1
42043,251,11,Dauphin PA,3833,1
42043,252,11,Dauphin PA,3778,1
42043,253,11,Dauphin PA,4161,1
42043,254,11,Dauphin PA,2557,1
42045,4003.01,1,Delaware PA,6674,1
42045,4003.02,1,Delaware PA,4103,1
42045,4004.01,1,Delaware PA,5026,1
42045,4004.02,1,Delaware PA,4608,1
42045,4005,1,Delaware PA,4235,1
42045,4006,1,Delaware PA,5316,1
42045,4007,1,Delaware PA,5367,0.9968
42045,4007,7,Delaware PA,17,0.0032
42045,4008.01,1,Delaware PA,2010,1
42045,4008.02,1,Delaware PA,737,0.211
42045,4008.02,7,Delaware PA,2756,0.789
42045,4009,7,Delaware PA,1584,1
42045,4010,7,Delaware PA,1934,1
42045,4011.01,7,Delaware PA,2924,1
42045,4011.03,7,Delaware PA,3503,1
42045,4011.04,7,Delaware PA,4134,1
42045,4012,7,Delaware PA,3636,1
42045,4013.01,7,Delaware PA,1621,1
42045,4013.02,7,Delaware PA,3032,1
42045,4014.01,7,Delaware PA,2114,1
42045,4014.02,7,Delaware PA,3947,1
42045,4015.01,7,Delaware PA,3469,1
42045,4015.02,7,Delaware PA,4307,1
42045,4016,1,Delaware PA,1824,1
42045,4017,1,Delaware PA,2668,1
42045,4018,1,Delaware PA,3684,1
42045,4019,1,Delaware PA,4480,1
42045,4020,1,Delaware PA,2456,1
42045,4021,1,Delaware PA,5813,1
42045,4022,1,Delaware PA,2309,1
42045,4023,1,Delaware PA,3321,1
42045,4024,1,Delaware PA,3459,1
42045,4025,1,Delaware PA,3582,1
42045,4026,1,Delaware PA,3646,1
42045,4027,1,Delaware PA,2546,1
42045,4028,1,Delaware PA,5697,1
42045,4029,1,Delaware PA,3471,1
42045,4030.01,7,Delaware PA,3006,1
42045,4030.02,1,Delaware PA,960,0.3445
42045,4030.02,7,Delaware PA,1827,0.6555
42045,4031.01,1,Delaware PA,3433,1
42045,4031.03,1,Delaware PA,2855,1
42045,4031.04,1,Delaware PA,2498,1
42045,4032,7,Delaware PA,4152,1
42045,4033,7,Delaware PA,6652,1
42045,4034.01,1,Delaware PA,3028,1
42045,4034.02,1,Delaware PA,3578,1
42045,4035.01,1,Delaware PA,4273,1
42045,4035.02,1,Delaware PA,564,0.1958
42045,4035.02,7,Delaware PA,2316,0.8042
42045,4036.01,7,Delaware PA,3964,1
42045,4036.02,7,Delaware PA,1926,1
42045,4037.01,1,Delaware PA,714,0.405
42045,4037.01,7,Delaware PA,1049,0.595
42045,4037.02,1,Delaware PA,1769,0.7599
42045,4037.02,7,Delaware PA,559,0.2401
42045,4038,7,Delaware PA,6454,1
42045,4039.01,7,Delaware PA,3391,1
42045,4039.02,7,Delaware PA,3611,1
42045,4040.03,7,Delaware PA,2147,1
42045,4040.04,7,Delaware PA,6514,1
42045,4041.01,7,Delaware PA,6484,1
42045,4041.02,7,Delaware PA,4833,1
42045,4041.03,1,Delaware PA,979,0.2947
42045,4041.03,7,Delaware PA,2343,0.7053
42045,4043,1,Delaware PA,2410,1
42045,4044,7,Delaware PA,1615,1
42045,4045,1,Delaware PA,4131,0.8277
42045,4045,7,Delaware PA,860,0.1723
42045,4046,1,Delaware PA,2493,1
42045,4047,1,Delaware PA,3404,0.9313
42045,4047,7,Delaware PA,251,0.0687
42045,4048,1,Delaware PA,2136,1
42045,4049,1,Delaware PA,1439,1
42045,4050,1,Delaware PA,2130,1
42045,4051,1,Delaware PA,2165,1
42045,4052,1,Delaware PA,3030,1
42045,4053,1,Delaware PA,2610,1
42045,4054,1,Delaware PA,2429,1
42045,4061,7,Delaware PA,2328,1
42045,4062.01,7,Delaware PA,3036,1
42045,4062.02,7,Delaware PA,4970,1
42045,4063,1,Delaware PA,3239,1
42045,4064.01,1,Delaware PA,2855,1
42045,4064.02,1,Delaware PA,1085,1
42045,4065,7,Delaware PA,1828,1
42045,4066,7,Delaware PA,2397,1
42045,4067,7,Delaware PA,3469,1
42045,4068.01,7,Delaware PA,4295,1
42045,4068.02,7,Delaware PA,4332,1
42045,4068.03,7,Delaware PA,8111,1
42045,4069.02,7,Delaware PA,5866,1
42045,4069.03,7,Delaware PA,5030,1
42045,4069.04,7,Delaware PA,5696,1
42045,4070,7,Delaware PA,2531,1
42045,4071.01,7,Delaware PA,3713,1
42045,4071.02,7,Delaware PA,3169,1
42045,4072.01,7,Delaware PA,5135,1
42045,4072.02,7,Delaware PA,3790,1
42045,4074.01,1,Delaware PA,4057,1
42045,4074.04,1,Delaware PA,2843,1
42045,4075.01,7,Delaware PA,2340,1
42045,4075.02,7,Delaware PA,2987,1
42045,4076,1,Delaware PA,6194,0.9693
42045,4076,7,Delaware PA,196,0.0307
42045,4077,7,Delaware PA,2669,1
42045,4078.01,7,Delaware PA,4485,1
42045,4078.02,7,Delaware PA,6353,1
42045,4078.03,7,Delaware PA,5365,1
42045,4078.04,7,Delaware PA,4506,1
42045,4078.05,7,Delaware PA,1696,1
42045,4078.06,7,Delaware PA,1610,1
42045,4079.01,7,Delaware PA,3944,1
42045,4079.02,7,Delaware PA,2760,1
42045,4079.03,7,Delaware PA,3438,1
42045,4080.01,7,Delaware PA,6170,1
42045,4080.02,7,Delaware PA,4094,1
42045,4081.01,7,Delaware PA,5320,1
42045,4081.02,7,Delaware PA,3413,1
42045,4081.03,7,Delaware PA,4431,1
42045,4083,7,Delaware PA,4815,1
42045,4084,7,Delaware PA,1850,1
42045,4085,7,Delaware PA,3997,1
42045,4086,7,Delaware PA,3543,1
42045,4087,7,Delaware PA,4871,1
42045,4088,7,Delaware PA,4780,1
42045,4089,7,Delaware PA,2933,1
42045,4090,7,Delaware PA,3721,1
42045,4091,7,Delaware PA,4180,1
42045,4092,7,Delaware PA,4048,1
42045,4093,7,Delaware PA,2354,1
42045,4094,7,Delaware PA,2861,1
42045,4095,7,Delaware PA,4538,1
42045,4096.01,7,Delaware PA,4585,1
42045,4096.02,7,Delaware PA,4641,1
42045,4097.01,7,Delaware PA,7312,1
42045,4097.02,7,Delaware PA,1918,1
42045,4098.02,7,Delaware PA,6168,1
42045,4098.03,7,Delaware PA,6907,1
42045,4099.02,7,Delaware PA,4820,1
42045,4099.03,7,Delaware PA,3823,1
42045,4099.04,7,Delaware PA,3573,1
42045,4100,7,Delaware PA,3987,1
42045,4101,7,Delaware PA,8028,1
42045,4102,7,Delaware PA,3640,1
42045,4103.01,7,Delaware PA,8284,1
42045,4103.02,7,Delaware PA,8947,1
42045,4104,7,Delaware PA,8791,1
42045,4105,1,Delaware PA,5076,1
42045,4106.01,7,Delaware PA,3372,1
42045,4106.02,7,Delaware PA,4880,1
42045,4107,1,Delaware PA,5279,1
42045,4108,1,Delaware PA,7719,1
42047,9501,5,Elk PA,1624,1
42047,9502,5,Elk PA,3330,1
42047,9504,5,Elk PA,4078,1
42047,9505,5,Elk PA,2483,1
42047,9509,5,Elk PA,2279,1
42047,9510,5,Elk PA,5082,1
42047,9511,5,Elk PA,5669,1
42047,9512,5,Elk PA,2106,1
42047,9513,5,Elk PA,5295,1
42049,1,3,Erie PA,1690,1
42049,2,3,Erie PA,3957,1
42049,3,3,Erie PA,4214,1
42049,4,3,Erie PA,2696,1
42049,5,3,Erie PA,3276,1
42049,6,3,Erie PA,3269,1
42049,7,3,Erie PA,2737,1
42049,8,3,Erie PA,3116,1
42049,9,3,Erie PA,5454,1
42049,10,3,Erie PA,3442,1
42049,11,3,Erie PA,2877,1
42049,12,3,Erie PA,2509,1
42049,13,3,Erie PA,1549,1
42049,14,3,Erie PA,1824,1
42049,15,3,Erie PA,2679,1
42049,16,3,Erie PA,4158,1
42049,17,3,Erie PA,2880,1
42049,18,3,Erie PA,2395,1
42049,19,3,Erie PA,1887,1
42049,20,3,Erie PA,3454,1
42049,21,3,Erie PA,3775,1
42049,22,3,Erie PA,3854,1
42049,23,3,Erie PA,2832,1
42049,24,3,Erie PA,3147,1
42049,25,3,Erie PA,2508,1
42049,26,3,Erie PA,4355,1
42049,27,3,Erie PA,6817,1
42049,28,3,Erie PA,7462,1
42049,29,3,Erie PA,2839,1
42049,30,3,Erie PA,4134,1
42049,101.01,3,Erie PA,3425,1
42049,101.03,3,Erie PA,2079,1
42049,101.04,3,Erie PA,2436,1
42049,101.07,3,Erie PA,1516,1
42049,102.01,3,Erie PA,6145,1
42049,102.02,3,Erie PA,5522,1
42049,103.01,5,Erie PA,4797,1
42049,103.03,3,Erie PA,5451,1
42049,103.04,3,Erie PA,4651,1
42049,104,3,Erie PA,4832,1
42049,105,3,Erie PA,4390,1
42049,107,3,Erie PA,4019,1
42049,108,3,Erie PA,3553,1
42049,109.02,3,Erie PA,4355,1
42049,109.03,3,Erie PA,3566,0.5305
42049,109.03,5,Erie PA,3156,0.4695
42049,109.04,3,Erie PA,4854,1
42049,110.01,5,Erie PA,6577,1
42049,110.02,5,Erie PA,4161,1
42049,111.01,5,Erie PA,5152,1
42049,111.02,5,Erie PA,3439,1
42049,112.01,5,Erie PA,4706,1
42049,112.02,5,Erie PA,6603,1
42049,113,5,Erie PA,3341,1
42049,114,5,Erie PA,3982,1
42049,115.03,5,Erie PA,3713,1
42049,115.05,5,Erie PA,2616,1
42049,115.07,5,Erie PA,3122,1
42049,116,5,Erie PA,4294,1
42049,117.01,5,Erie PA,2878,1
42049,117.02,5,Erie PA,5370,1
42049,118.01,5,Erie PA,2700,1
42049,118.02,5,Erie PA,3221,1
42049,119,5,Erie PA,6605,1
42049,120.01,5,Erie PA,2728,1
42049,120.02,5,Erie PA,3320,1
42049,121,5,Erie PA,7547,1
42049,122.01,5,Erie PA,6065,1
42049,122.02,5,Erie PA,6438,1
42049,123,5,Erie PA,7783,1
42049,124,3,Erie PA,1461,1
42049,9801.09,3,Erie PA,2211,1
42051,2601,9,Fayette PA,5591,1
42051,2602,9,Fayette PA,4336,1
42051,2603,9,Fayette PA,3798,1
42051,2604.01,9,Fayette PA,2393,1
42051,2604.02,9,Fayette PA,4573,1
42051,2605,9,Fayette PA,6519,1
42051,2606,9,Fayette PA,4306,1
42051,2607,9,Fayette PA,3806,1
42051,2608,9,Fayette PA,3886,1
42051,2609,9,Fayette PA,4558,1
42051,2610,9,Fayette PA,2528,1
42051,2611,9,Fayette PA,2556,1
42051,2612,9,Fayette PA,2331,1
42051,2613,9,Fayette PA,6648,1
42051,2614.01,9,Fayette PA,2518,1
42051,2614.02,9,Fayette PA,3048,1
42051,2615,9,Fayette PA,4205,1
42051,2616,9,Fayette PA,2815,1
42051,2617,9,Fayette PA,2918,1
42051,2618,9,Fayette PA,3639,1
42051,2619,9,Fayette PA,3484,1
42051,2620,9,Fayette PA,4915,1
42051,2621,9,Fayette PA,2524,1
42051,2622,9,Fayette PA,3302,1
42051,2623,9,Fayette PA,3589,1
42051,2624,9,Fayette PA,3240,1
42051,2625,9,Fayette PA,3355,1
42051,2626,9,Fayette PA,3000,1
42051,2627.01,9,Fayette PA,3575,1
42051,2627.02,9,Fayette PA,3140,1
42051,2628,9,Fayette PA,7128,1
42051,2629,9,Fayette PA,5097,1
42051,2630,9,Fayette PA,3450,1
42051,2631,9,Fayette PA,5871,1
42051,2632,9,Fayette PA,2334,1
42051,2633,9,Fayette PA,1630,1
42053,5301,5,Forest PA,4395,1
42053,5302.01,5,Forest PA,1461,1
42053,5303,5,Forest PA,1860,1
42055,101,9,Franklin PA,4414,1
42055,102,9,Franklin PA,4469,1
42055,103,9,Franklin PA,9325,1
42055,104,9,Franklin PA,8271,1
42055,105,9,Franklin PA,8429,1
42055,106,9,Franklin PA,6427,1
42055,107,9,Franklin PA,8104,1
42055,108,9,Franklin PA,3754,1
42055,109,9,Franklin PA,4537,1
42055,110,9,Franklin PA,4888,1
42055,111,9,Franklin PA,4131,1
42055,112,9,Franklin PA,2958,1
42055,113.01,9,Franklin PA,5111,1
42055,113.02,9,Franklin PA,5677,1
42055,114,9,Franklin PA,5935,1
42055,115,9,Franklin PA,5991,1
42055,116,9,Franklin PA,6485,1
42055,117,9,Franklin PA,8166,1
42055,118,9,Franklin PA,3996,1
42055,119,9,Franklin PA,6727,1
42055,120,9,Franklin PA,7246,1
42055,121,9,Franklin PA,4018,1
42055,122,9,Franklin PA,3520,1
42055,123,9,Franklin PA,4296,1
42055,124,9,Franklin PA,2752,1
42055,125.01,9,Franklin PA,6259,1
42055,125.02,9,Franklin PA,3732,1
42057,9601,9,Fulton PA,4689,1
42057,9602,9,Fulton PA,5396,1
42057,9603,9,Fulton PA,4760,1
42059,9701,9,Greene PA,7106,1
42059,9702,9,Greene PA,3085,1
42059,9703,9,Greene PA,1878,0.3968
42059,9703,18,Greene PA,2855,0.6032
42059,9704,18,Greene PA,4290,1
42059,9705.01,18,Greene PA,4395,1
42059,9705.02,9,Greene PA,445,0.1118
42059,9705.02,18,Greene PA,3534,0.8882
42059,9706,18,Greene PA,4176,1
42059,9707,18,Greene PA,2718,1
42059,9708,9,Greene PA,4204,1
42061,9501,5,Huntingdon PA,1803,1
42061,9502,5,Huntingdon PA,3573,1
42061,9503,5,Huntingdon PA,7862,1
42061,9504,5,Huntingdon PA,7093,1
42061,9505,5,Huntingdon PA,3510,1
42061,9506,5,Huntingdon PA,3576,0.868
42061,9506,9,Huntingdon PA,544,0.132
42061,9508,5,Huntingdon PA,1470,0.399
42061,9508,9,Huntingdon PA,2214,0.601
42061,9509,5,Huntingdon PA,2447,1
42061,9510,5,Huntingdon PA,2559,0.957
42061,9510,9,Huntingdon PA,115,0.043
42061,9511,9,Huntingdon PA,2057,1
42061,9512,9,Huntingdon PA,4679,1
42061,9513,9,Huntingdon PA,2411,1
42063,9601,9,Indiana PA,4196,1
42063,9602,9,Indiana PA,5079,1
42063,9603,9,Indiana PA,2673,1
42063,9604,9,Indiana PA,3839,1
42063,9605,9,Indiana PA,3454,1
42063,9606,9,Indiana PA,5245,1
42063,9607,9,Indiana PA,7141,1
42063,9608,9,Indiana PA,3917,1
42063,9609,9,Indiana PA,4763,1
42063,9610,9,Indiana PA,2188,1
42063,9611.01,9,Indiana PA,6480,1
42063,9611.02,9,Indiana PA,2873,1
42063,9612,9,Indiana PA,2434,1
42063,9613,9,Indiana PA,4122,1
42063,9614,9,Indiana PA,3361,1
42063,9615,9,Indiana PA,4172,1
42063,9616,9,Indiana PA,4764,1
42063,9617,9,Indiana PA,1707,1
42063,9618,9,Indiana PA,1775,1
42063,9619,9,Indiana PA,4404,1
42063,9620,9,Indiana PA,4393,1
42063,9621,9,Indiana PA,3412,1
42063,9622,9,Indiana PA,2488,1
42065,9501,5,Jefferson PA,2072,1
42065,9502,5,Jefferson PA,3190,1
42065,9503,5,Jefferson PA,5565,1
42065,9504,5,Jefferson PA,1913,1
42065,9505,5,Jefferson PA,2011,1
42065,9506,5,Jefferson PA,5837,1
42065,9507,5,Jefferson PA,2759,1
42065,9508,5,Jefferson PA,3779,1
42065,9509,5,Jefferson PA,4077,1
42065,9510,5,Jefferson PA,4230,1
42065,9511,5,Jefferson PA,3805,1
42065,9512,5,Jefferson PA,3296,1
42065,9513,5,Jefferson PA,2666,1
42067,701,10,Juniata PA,7225,1
42067,702.01,10,Juniata PA,2025,1
42067,702.02,10,Juniata PA,6300,1
42067,703,10,Juniata PA,4982,1
42067,704,10,Juniata PA,4104,1
42069,1002,17,Lackawanna PA,2642,1
42069,1003,17,Lackawanna PA,4453,1
42069,1004,17,Lackawanna PA,2165,1
42069,1005,17,Lackawanna PA,1977,1
42069,1006,17,Lackawanna PA,4170,1
42069,1008,17,Lackawanna PA,2975,1
42069,1009,17,Lackawanna PA,1474,1
42069,1010,17,Lackawanna PA,3376,1
42069,1011,17,Lackawanna PA,2592,1
42069,1012,17,Lackawanna PA,3001,1
42069,1013,17,Lackawanna PA,2681,1
42069,1014,17,Lackawanna PA,2855,1
42069,1016,17,Lackawanna PA,2522,1
42069,1017,17,Lackawanna PA,3034,1
42069,1018,17,Lackawanna PA,4789,1
42069,1019,17,Lackawanna PA,1489,1
42069,1020,17,Lackawanna PA,2215,1
42069,1021,17,Lackawanna PA,2439,1
42069,1022,17,Lackawanna PA,2330,1
42069,1023,17,Lackawanna PA,3656,1
42069,1025,17,Lackawanna PA,3166,1
42069,1026,17,Lackawanna PA,2434,1
42069,1027,17,Lackawanna PA,2747,1
42069,1028,17,Lackawanna PA,3060,1
42069,1029,17,Lackawanna PA,4160,1
42069,1030,17,Lackawanna PA,2141,1
42069,1031,17,Lackawanna PA,1546,1
42069,1101,10,Lackawanna PA,2929,1
42069,1102.01,10,Lackawanna PA,4013,1
42069,1102.02,10,Lackawanna PA,4905,1
42069,1103,10,Lackawanna PA,4035,1
42069,1104.01,10,Lackawanna PA,6685,1
42069,1104.02,10,Lackawanna PA,2564,1
42069,1104.03,10,Lackawanna PA,2965,1
42069,1105,10,Lackawanna PA,5194,1
42069,1106,10,Lackawanna PA,1015,0.3474
42069,1106,17,Lackawanna PA,1907,0.6526
42069,1107,17,Lackawanna PA,2228,1
42069,1108,17,Lackawanna PA,3568,1
42069,1109,17,Lackawanna PA,3095,1
42069,1110,17,Lackawanna PA,2169,1
42069,1111,10,Lackawanna PA,1293,0.1851
42069,1111,17,Lackawanna PA,5691,0.8149
42069,1112,17,Lackawanna PA,6564,1
42069,1113,17,Lackawanna PA,4676,1
42069,1114,10,Lackawanna PA,3082,0.5983
42069,1114,17,Lackawanna PA,2069,0.4017
42069,1115,17,Lackawanna PA,3481,1
42069,1116,17,Lackawanna PA,2589,1
42069,1117,10,Lackawanna PA,224,0.0548
42069,1117,17,Lackawanna PA,3864,0.9452
42069,1118,10,Lackawanna PA,8558,1
42069,1120,17,Lackawanna PA,4563,1
42069,1121,17,Lackawanna PA,4259,1
42069,1122,17,Lackawanna PA,2584,1
42069,1123,17,Lackawanna PA,2651,1
42069,1124,10,Lackawanna PA,4266,1
42069,1125,17,Lackawanna PA,6263,1
42069,1126,17,Lackawanna PA,5463,1
42069,1127,17,Lackawanna PA,2850,1
42069,1128,17,Lackawanna PA,5719,1
42069,1129.01,10,Lackawanna PA,351,0.0839
42069,1129.01,17,Lackawanna PA,3834,0.9161
42069,1129.02,10,Lackawanna PA,6163,0.9969
42069,1129.02,17,Lackawanna PA,19,0.0031
42071,1,16,Lancaster PA,2530,1
42071,2,16,Lancaster PA,2948,1
42071,3,16,Lancaster PA,5012,1
42071,4,16,Lancaster PA,4444,1
42071,5,16,Lancaster PA,4481,1
42071,6,16,Lancaster PA,3306,1
42071,7,16,Lancaster PA,3957,1
42071,8,16,Lancaster PA,3794,1
42071,9,16,Lancaster PA,3757,1
42071,10,16,Lancaster PA,4018,1
42071,11,16,Lancaster PA,3376,1
42071,12,16,Lancaster PA,4693,1
42071,14,16,Lancaster PA,5318,1
42071,101.01,16,Lancaster PA,7280,1
42071,101.02,16,Lancaster PA,3861,1
42071,102.01,16,Lancaster PA,4778,1
42071,102.02,16,Lancaster PA,5416,1
42071,103,16,Lancaster PA,8789,1
42071,104,16,Lancaster PA,4858,1
42071,105.01,16,Lancaster PA,4327,1
42071,105.02,16,Lancaster PA,6115,1
42071,106,16,Lancaster PA,9853,1
42071,107.01,16,Lancaster PA,5875,1
42071,107.02,16,Lancaster PA,5690,1
42071,108.01,16,Lancaster PA,8260,1
42071,108.02,16,Lancaster PA,3194,1
42071,109,16,Lancaster PA,7410,1
42071,110,16,Lancaster PA,2588,1
42071,111,16,Lancaster PA,7755,1
42071,112,16,Lancaster PA,1947,1
42071,113,16,Lancaster PA,4134,1
42071,114,16,Lancaster PA,4319,1
42071,115.02,16,Lancaster PA,5926,1
42071,115.03,16,Lancaster PA,5288,1
42071,115.04,16,Lancaster PA,7741,1
42071,116,16,Lancaster PA,5947,1
42071,117.01,16,Lancaster PA,4779,1
42071,117.03,16,Lancaster PA,7555,1
42071,117.04,16,Lancaster PA,4340,1
42071,117.05,16,Lancaster PA,5407,1
42071,118.01,16,Lancaster PA,3025,1
42071,118.02,16,Lancaster PA,5642,1
42071,118.03,16,Lancaster PA,5752,1
42071,118.04,16,Lancaster PA,8211,1
42071,118.05,16,Lancaster PA,2665,1
42071,119.01,16,Lancaster PA,5486,1
42071,119.02,16,Lancaster PA,7663,1
42071,120.01,16,Lancaster PA,5486,1
42071,120.02,16,Lancaster PA,3883,1
42071,121.02,16,Lancaster PA,7617,1
42071,121.03,16,Lancaster PA,4100,1
42071,121.04,16,Lancaster PA,6066,1
42071,122,16,Lancaster PA,7093,1
42071,123.01,16,Lancaster PA,3174,1
42071,123.02,16,Lancaster PA,3127,1
42071,124.02,16,Lancaster PA,3894,1
42071,124.03,16,Lancaster PA,4175,1
42071,124.04,16,Lancaster PA,5207,1
42071,125.01,16,Lancaster PA,7561,1
42071,125.02,16,Lancaster PA,4521,1
42071,126.01,16,Lancaster PA,7199,1
42071,126.02,16,Lancaster PA,4748,1
42071,127,16,Lancaster PA,7802,1
42071,128,16,Lancaster PA,5378,1
42071,129,16,Lancaster PA,7024,1
42071,130,16,Lancaster PA,7868,1
42071,131.01,16,Lancaster PA,5000,1
42071,131.02,16,Lancaster PA,3708,1
42071,132.02,16,Lancaster PA,5710,1
42071,132.03,16,Lancaster PA,4994,1
42071,132.04,16,Lancaster PA,6624,1
42071,133.01,16,Lancaster PA,4265,1
42071,133.03,16,Lancaster PA,4625,1
42071,133.04,16,Lancaster PA,7447,1
42071,134,16,Lancaster PA,3080,1
42071,135.01,16,Lancaster PA,8695,1
42071,135.02,16,Lancaster PA,4229,1
42071,135.03,16,Lancaster PA,2484,1
42071,136.01,16,Lancaster PA,3045,1
42071,136.02,16,Lancaster PA,5565,1
42071,137.01,16,Lancaster PA,4740,1
42071,137.02,16,Lancaster PA,9175,1
42071,138,16,Lancaster PA,3815,1
42071,139.01,16,Lancaster PA,4605,1
42071,139.02,16,Lancaster PA,3776,1
42071,140,16,Lancaster PA,6991,1
42071,141.01,7,Lancaster PA,5220,1
42071,141.02,7,Lancaster PA,5131,1
42071,142.01,7,Lancaster PA,5408,1
42071,142.02,7,Lancaster PA,5654,1
42071,143,7,Lancaster PA,7657,1
42071,144.01,16,Lancaster PA,6897,1
42071,144.02,16,Lancaster PA,4670,1
